"is"	"becomes"
"7665"	115555	5
"7666"	121111	1
"7667"	121121	1
"7668"	121131	1
"7669"	121135	2
"7670"	121151	1
"7671"	121221	2
"7672"	121223	2
"7673"	121311	1
"7674"	121321	2
"7675"	121323	2
"7676"	121325	2
"7677"	121331	2
"7678"	121333	2
"7679"	121335	2
"7680"	121351	2
"7681"	121352	2
"7682"	121522	2
"7683"	121551	2
"7684"	122212	2
"7685"	122213	2
"7686"	122215	2
"7687"	122222	2
"7688"	122223	2
"7689"	122224	2
"7690"	122225	2
"7691"	122232	2
"7692"	122233	2
"7693"	122234	2
"7694"	122235	2
"7695"	122252	2
"7696"	122253	2
"7697"	122254	2
"7698"	122255	2
"7699"	122322	2
"7700"	122323	2
"7701"	122325	2
"7702"	122332	2
"7703"	122333	2
"7704"	122334	2
"7705"	122335	2
"7706"	122351	2
"7707"	122352	2
"7708"	122353	2
"7709"	122355	2
"7710"	122422	2
"7711"	122424	2
"7712"	122433	2
"7713"	122522	2
"7714"	122523	2
"7715"	122525	2
"7716"	122532	2
"7717"	122533	2
"7718"	122535	2
"7719"	122543	2
"7720"	122552	2
"7721"	122553	2
"7722"	122555	2
"7723"	123122	2
"7724"	123131	2
"7725"	123132	2
"7726"	123133	2
"7727"	123212	2
"7728"	123222	2
"7729"	123223	2
"7730"	123224	2
"7731"	123225	2
"7732"	123232	2
"7733"	123233	2
"7734"	123235	2
"7735"	123252	2
"7736"	123253	2
"7737"	123255	2
"7738"	123311	2
"7739"	123321	2
"7740"	123322	2
"7741"	123323	2
"7742"	123324	2
"7743"	123325	2
"7744"	123331	2
"7745"	123332	2
"7746"	123333	3
"7747"	123335	2
"7748"	123351	2
"7749"	123352	2
"7750"	123353	2
"7751"	123355	2
"7752"	123422	2
"7753"	123425	2
"7754"	123432	2
"7755"	123515	2
"7756"	123522	2
"7757"	123523	2
"7758"	123525	2
"7759"	123532	2
"7760"	123533	2
"7761"	123535	2
"7762"	123552	2
"7763"	123553	2
"7764"	123555	2
"7765"	124222	2
"7766"	124232	2
"7767"	124424	2
"7768"	124452	2
"7769"	124524	2
"7770"	125125	2
"7771"	125222	2
"7772"	125223	2
"7773"	125224	2
"7774"	125225	2
"7775"	125232	2
"7776"	125233	2
"7777"	125235	2
"7778"	125242	2
"7779"	125252	2
"7780"	125253	2
"7781"	125255	2
"7782"	125315	2
"7783"	125322	2
"7784"	125323	2
"7785"	125325	2
"7786"	125332	2
"7787"	125333	2
"7788"	125335	2
"7789"	125351	2
"7790"	125352	2
"7791"	125353	2
"7792"	125355	2
"7793"	125422	2
"7794"	125423	2
"7795"	125424	2
"7796"	125432	2
"7797"	125433	2
"7798"	125442	2
"7799"	125452	2
"7800"	125522	2
"7801"	125523	2
"7802"	125525	2
"7803"	125532	2
"7804"	125533	2
"7805"	125535	2
"7806"	125542	2
"7807"	125552	2
"7808"	125553	2
"7809"	125554	2
"7810"	125555	5
"7811"	131111	1
"7812"	131112	1
"7813"	131115	1
"7814"	131121	1
"7815"	131122	2
"7816"	131125	2
"7817"	131131	1
"7818"	131132	2
"7819"	131133	3
"7820"	131135	3
"7821"	131141	1
"7822"	131151	1
"7823"	131152	2
"7824"	131153	3
"7825"	131155	3
"7826"	131212	2
"7827"	131222	2
"7828"	131224	2
"7829"	131225	2
"7830"	131232	2
"7831"	131233	2
"7832"	131235	2
"7833"	131251	2
"7834"	131253	2
"7835"	131311	1
"7836"	131312	2
"7837"	131315	3
"7838"	131321	2
"7839"	131322	2
"7840"	131323	2
"7841"	131325	2
"7842"	131331	3
"7843"	131332	2
"7844"	131333	3
"7845"	131335	3
"7846"	131351	3
"7847"	131352	2
"7848"	131353	3
"7849"	131355	3
"7850"	131511	1
"7851"	131513	3
"7852"	131515	3
"7853"	131521	2
"7854"	131522	2
"7855"	131523	2
"7856"	131525	2
"7857"	131531	3
"7858"	131532	2
"7859"	131533	3
"7860"	131535	3
"7861"	131551	3
"7862"	131552	2
"7863"	131553	3
"7864"	131555	3
"7865"	132111	1
"7866"	132121	2
"7867"	132131	2
"7868"	132135	2
"7869"	132151	2
"7870"	132155	2
"7871"	132222	2
"7872"	132223	2
"7873"	132225	2
"7874"	132232	2
"7875"	132233	2
"7876"	132235	2
"7877"	132242	2
"7878"	132252	2
"7879"	132253	2
"7880"	132255	2
"7881"	132312	2
"7882"	132313	2
"7883"	132315	2
"7884"	132322	2
"7885"	132323	2
"7886"	132325	2
"7887"	132331	2
"7888"	132332	2
"7889"	132333	3
"7890"	132334	2
"7891"	132335	2
"7892"	132345	2
"7893"	132351	2
"7894"	132352	2
"7895"	132353	2
"7896"	132355	2
"7897"	132423	2
"7898"	132522	2
"7899"	132523	2
"7900"	132525	2
"7901"	132531	2
"7902"	132532	2
"7903"	132533	2
"7904"	132535	2
"7905"	132542	2
"7906"	132545	2
"7907"	132551	2
"7908"	132552	2
"7909"	132553	2
"7910"	132555	2
"7911"	133111	1
"7912"	133115	3
"7913"	133121	2
"7914"	133122	2
"7915"	133123	2
"7916"	133125	2
"7917"	133131	3
"7918"	133132	2
"7919"	133133	3
"7920"	133135	3
"7921"	133151	3
"7922"	133152	2
"7923"	133155	3
"7924"	133212	2
"7925"	133221	2
"7926"	133222	2
"7927"	133223	2
"7928"	133224	2
"7929"	133225	2
"7930"	133232	2
"7931"	133233	3
"7932"	133235	2
"7933"	133242	2
"7934"	133252	2
"7935"	133253	2
"7936"	133255	2
"7937"	133311	3
"7938"	133312	2
"7939"	133313	3
"7940"	133315	3
"7941"	133321	2
"7942"	133322	2
"7943"	133323	3
"7944"	133324	2
"7945"	133325	2
"7946"	133331	3
"7947"	133332	3
"7948"	133333	3
"7949"	133335	3
"7950"	133343	3
"7951"	133351	3
"7952"	133352	2
"7953"	133353	3
"7954"	133355	3
"7955"	133422	2
"7956"	133423	2
"7957"	133442	2
"7958"	133452	2
"7959"	133453	3
"7960"	133511	3
"7961"	133513	3
"7962"	133515	3
"7963"	133521	2
"7964"	133522	2
"7965"	133523	2
"7966"	133525	2
"7967"	133531	3
"7968"	133532	2
"7969"	133533	3
"7970"	133535	3
"7971"	133551	3
"7972"	133552	2
"7973"	133553	3
"7974"	133555	3
"7975"	134222	2
"7976"	134223	2
"7977"	134225	2
"7978"	134252	2
"7979"	134255	2
"7980"	134322	2
"7981"	134333	3
"7982"	134352	2
"7983"	134452	2
"7984"	134525	2
"7985"	134532	2
"7986"	134535	3
"7987"	134552	2
"7988"	134555	3
"7989"	135111	1
"7990"	135115	3
"7991"	135121	2
"7992"	135122	2
"7993"	135125	2
"7994"	135131	3
"7995"	135132	2
"7996"	135135	3
"7997"	135151	3
"7998"	135152	2
"7999"	135155	3
"8000"	135212	2
"8001"	135215	2
"8002"	135222	2
"8003"	135223	2
"8004"	135224	2
"8005"	135225	2
"8006"	135232	2
"8007"	135233	2
"8008"	135235	2
"8009"	135242	2
"8010"	135252	2
"8011"	135253	2
"8012"	135255	2
"8013"	135311	3
"8014"	135315	3
"8015"	135321	2
"8016"	135322	2
"8017"	135323	2
"8018"	135325	2
"8019"	135331	3
"8020"	135332	2
"8021"	135333	3
"8022"	135335	3
"8023"	135341	3
"8024"	135351	3
"8025"	135352	2
"8026"	135353	3
"8027"	135355	3
"8028"	135422	2
"8029"	135423	2
"8030"	135424	2
"8031"	135432	2
"8032"	135434	3
"8033"	135442	2
"8034"	135443	3
"8035"	135452	2
"8036"	135511	3
"8037"	135512	2
"8038"	135513	3
"8039"	135515	3
"8040"	135521	2
"8041"	135522	2
"8042"	135523	2
"8043"	135524	2
"8044"	135525	2
"8045"	135531	3
"8046"	135532	2
"8047"	135533	3
"8048"	135534	3
"8049"	135535	3
"8050"	135545	3
"8051"	135551	3
"8052"	135552	2
"8053"	135553	3
"8054"	135555	5
"8055"	141111	1
"8056"	141115	1
"8057"	141121	1
"8058"	141125	2
"8059"	141131	1
"8060"	141135	3
"8061"	141151	1
"8062"	141155	99
"8063"	141311	1
"8064"	141315	3
"8065"	141321	2
"8066"	141325	2
"8067"	141331	3
"8068"	141335	3
"8069"	141351	3
"8070"	141355	3
"8071"	141511	1
"8072"	141515	99
"8073"	141521	2
"8074"	141525	2
"8075"	141531	3
"8076"	141535	3
"8077"	141551	99
"8078"	141552	2
"8079"	141555	99
"8080"	142125	2
"8081"	142151	2
"8082"	142155	2
"8083"	142222	2
"8084"	142223	2
"8085"	142224	2
"8086"	142225	2
"8087"	142232	2
"8088"	142233	2
"8089"	142235	2
"8090"	142242	2
"8091"	142252	2
"8092"	142255	2
"8093"	142322	2
"8094"	142323	2
"8095"	142324	2
"8096"	142325	2
"8097"	142332	2
"8098"	142333	2
"8099"	142334	2
"8100"	142422	2
"8101"	142423	2
"8102"	142424	2
"8103"	142433	2
"8104"	142434	2
"8105"	142442	2
"8106"	142444	4
"8107"	142452	2
"8108"	142454	2
"8109"	142521	2
"8110"	142522	2
"8111"	142524	2
"8112"	142525	2
"8113"	142531	2
"8114"	142532	2
"8115"	142535	2
"8116"	142551	2
"8117"	142552	2
"8118"	142553	2
"8119"	142555	2
"8120"	143222	2
"8121"	143223	2
"8122"	143224	2
"8123"	143225	2
"8124"	143232	2
"8125"	143233	2
"8126"	143252	2
"8127"	143253	2
"8128"	143255	2
"8129"	143322	2
"8130"	143323	2
"8131"	143325	2
"8132"	143332	2
"8133"	143333	3
"8134"	143335	3
"8135"	143353	3
"8136"	143355	3
"8137"	143422	2
"8138"	143423	2
"8139"	143424	2
"8140"	143433	3
"8141"	143452	2
"8142"	143522	2
"8143"	143525	2
"8144"	143532	2
"8145"	143533	3
"8146"	143535	3
"8147"	143553	3
"8148"	143555	3
"8149"	144222	2
"8150"	144354	3
"8151"	144422	2
"8152"	144424	4
"8153"	144432	2
"8154"	144434	4
"8155"	144444	4
"8156"	144452	2
"8157"	144454	4
"8158"	144472	2
"8159"	144522	2
"8160"	144524	2
"8161"	144544	4
"8162"	144554	99
"8163"	145111	1
"8164"	145115	99
"8165"	145121	2
"8166"	145125	2
"8167"	145132	2
"8168"	145151	99
"8169"	145155	99
"8170"	145222	2
"8171"	145223	2
"8172"	145224	2
"8173"	145225	2
"8174"	145232	2
"8175"	145233	2
"8176"	145235	2
"8177"	145242	2
"8178"	145252	2
"8179"	145253	2
"8180"	145254	2
"8181"	145255	2
"8182"	145311	3
"8183"	145315	3
"8184"	145322	2
"8185"	145323	2
"8186"	145324	2
"8187"	145325	2
"8188"	145332	2
"8189"	145333	3
"8190"	145334	3
"8191"	145335	3
"8192"	145352	2
"8193"	145353	3
"8194"	145355	3
"8195"	145422	2
"8196"	145423	2
"8197"	145424	2
"8198"	145432	2
"8199"	145433	3
"8200"	145434	3
"8201"	145435	3
"8202"	145442	2
"8203"	145444	4
"8204"	145452	2
"8205"	145454	99
"8206"	145455	99
"8207"	145511	99
"8208"	145515	99
"8209"	145522	2
"8210"	145523	2
"8211"	145524	2
"8212"	145525	2
"8213"	145531	3
"8214"	145532	2
"8215"	145533	3
"8216"	145534	3
"8217"	145535	3
"8218"	145552	2
"8219"	145553	3
"8220"	145554	99
"8221"	145555	5
"8222"	151111	1
"8223"	151113	1
"8224"	151115	1
"8225"	151121	1
"8226"	151122	2
"8227"	151125	2
"8228"	151131	1
"8229"	151132	2
"8230"	151133	3
"8231"	151135	3
"8232"	151141	1
"8233"	151145	99
"8234"	151151	1
"8235"	151152	2
"8236"	151153	3
"8237"	151155	1
"8238"	151224	2
"8239"	151232	2
"8240"	151233	2
"8241"	151243	2
"8242"	151252	2
"8243"	151311	1
"8244"	151315	3
"8245"	151321	2
"8246"	151323	2
"8247"	151325	2
"8248"	151331	3
"8249"	151333	3
"8250"	151335	3
"8251"	151351	3
"8252"	151353	3
"8253"	151355	3
"8254"	151422	2
"8255"	151424	2
"8256"	151455	99
"8257"	151511	1
"8258"	151513	3
"8259"	151515	1
"8260"	151521	2
"8261"	151522	2
"8262"	151524	2
"8263"	151525	2
"8264"	151531	3
"8265"	151532	2
"8266"	151533	3
"8267"	151535	3
"8268"	151541	99
"8269"	151542	2
"8270"	151545	99
"8271"	151551	1
"8272"	151552	2
"8273"	151553	3
"8274"	151555	5
"8275"	152121	2
"8276"	152122	2
"8277"	152124	2
"8278"	152125	2
"8279"	152131	2
"8280"	152132	2
"8281"	152133	2
"8282"	152134	2
"8283"	152135	2
"8284"	152145	2
"8285"	152151	2
"8286"	152155	2
"8287"	152222	2
"8288"	152223	2
"8289"	152224	2
"8290"	152225	2
"8291"	152232	2
"8292"	152233	2
"8293"	152234	2
"8294"	152235	2
"8295"	152242	2
"8296"	152244	2
"8297"	152251	2
"8298"	152252	2
"8299"	152253	2
"8300"	152255	2
"8301"	152313	2
"8302"	152321	2
"8303"	152322	2
"8304"	152323	2
"8305"	152324	2
"8306"	152325	2
"8307"	152332	2
"8308"	152333	2
"8309"	152334	2
"8310"	152335	2
"8311"	152352	2
"8312"	152353	2
"8313"	152355	2
"8314"	152422	2
"8315"	152423	2
"8316"	152424	2
"8317"	152425	2
"8318"	152432	2
"8319"	152434	2
"8320"	152442	2
"8321"	152443	2
"8322"	152444	2
"8323"	152452	2
"8324"	152454	2
"8325"	152512	2
"8326"	152513	2
"8327"	152515	2
"8328"	152521	2
"8329"	152522	2
"8330"	152523	2
"8331"	152524	2
"8332"	152525	2
"8333"	152531	2
"8334"	152532	2
"8335"	152533	2
"8336"	152534	2
"8337"	152535	2
"8338"	152542	2
"8339"	152544	2
"8340"	152545	2
"8341"	152551	2
"8342"	152552	2
"8343"	152553	2
"8344"	152554	2
"8345"	152555	5
"8346"	153111	1
"8347"	153115	3
"8348"	153121	2
"8349"	153122	2
"8350"	153125	2
"8351"	153131	3
"8352"	153132	2
"8353"	153135	3
"8354"	153151	3
"8355"	153152	2
"8356"	153153	3
"8357"	153155	3
"8358"	153212	2
"8359"	153213	2
"8360"	153215	2
"8361"	153222	2
"8362"	153223	2
"8363"	153224	2
"8364"	153225	2
"8365"	153232	2
"8366"	153233	2
"8367"	153234	2
"8368"	153235	2
"8369"	153252	2
"8370"	153253	2
"8371"	153255	2
"8372"	153311	3
"8373"	153313	3
"8374"	153315	3
"8375"	153322	2
"8376"	153323	2
"8377"	153325	2
"8378"	153331	3
"8379"	153332	2
"8380"	153333	3
"8381"	153335	3
"8382"	153342	2
"8383"	153351	3
"8384"	153352	2
"8385"	153353	3
"8386"	153355	3
"8387"	153422	2
"8388"	153423	2
"8389"	153424	2
"8390"	153425	2
"8391"	153432	2
"8392"	153434	3
"8393"	153442	2
"8394"	153443	3
"8395"	153452	2
"8396"	153453	3
"8397"	153454	3
"8398"	153455	3
"8399"	153511	3
"8400"	153512	2
"8401"	153513	3
"8402"	153515	3
"8403"	153521	2
"8404"	153522	2
"8405"	153523	2
"8406"	153524	2
"8407"	153525	2
"8408"	153531	3
"8409"	153532	2
"8410"	153533	3
"8411"	153534	3
"8412"	153535	3
"8413"	153542	2
"8414"	153543	3
"8415"	153551	3
"8416"	153552	2
"8417"	153553	3
"8418"	153554	3
"8419"	153555	5
"8420"	154222	2
"8421"	154223	2
"8422"	154225	2
"8423"	154232	2
"8424"	154233	2
"8425"	154235	2
"8426"	154251	2
"8427"	154252	2
"8428"	154255	2
"8429"	154422	2
"8430"	154423	2
"8431"	154424	2
"8432"	154443	3
"8433"	154444	4
"8434"	154522	2
"8435"	154525	2
"8436"	154534	3
"8437"	154535	3
"8438"	154552	2
"8439"	154553	3
"8440"	154555	5
"8441"	155111	1
"8442"	155112	2
"8443"	155115	1
"8444"	155121	2
"8445"	155122	2
"8446"	155123	2
"8447"	155124	2
"8448"	155125	2
"8449"	155131	3
"8450"	155132	2
"8451"	155133	3
"8452"	155135	3
"8453"	155141	99
"8454"	155145	99
"8455"	155151	1
"8456"	155152	2
"8457"	155153	3
"8458"	155155	5
"8459"	155212	2
"8460"	155213	2
"8461"	155214	2
"8462"	155215	2
"8463"	155222	2
"8464"	155223	2
"8465"	155224	2
"8466"	155225	2
"8467"	155232	2
"8468"	155233	2
"8469"	155234	2
"8470"	155235	2
"8471"	155242	2
"8472"	155243	2
"8473"	155244	2
"8474"	155245	2
"8475"	155252	2
"8476"	155253	2
"8477"	155254	2
"8478"	155255	5
"8479"	155311	3
"8480"	155312	2
"8481"	155313	3
"8482"	155315	3
"8483"	155321	2
"8484"	155322	2
"8485"	155323	2
"8486"	155324	2
"8487"	155325	2
"8488"	155331	3
"8489"	155332	2
"8490"	155333	3
"8491"	155334	3
"8492"	155335	3
"8493"	155345	3
"8494"	155351	3
"8495"	155352	2
"8496"	155353	3
"8497"	155354	3
"8498"	155355	5
"8499"	155412	2
"8500"	155422	2
"8501"	155423	2
"8502"	155424	2
"8503"	155425	2
"8504"	155432	2
"8505"	155433	3
"8506"	155434	3
"8507"	155435	3
"8508"	155442	2
"8509"	155443	3
"8510"	155444	99
"8511"	155445	99
"8512"	155452	2
"8513"	155453	3
"8514"	155454	99
"8515"	155455	5
"8516"	155474	99
"8517"	155511	1
"8518"	155512	2
"8519"	155513	3
"8520"	155515	5
"8521"	155521	2
"8522"	155522	2
"8523"	155523	2
"8524"	155524	2
"8525"	155525	5
"8526"	155531	3
"8527"	155532	2
"8528"	155533	3
"8529"	155534	3
"8530"	155535	5
"8531"	155541	99
"8532"	155542	2
"8533"	155543	3
"8534"	155545	5
"8535"	155551	5
"8536"	155552	5
"8537"	155553	5
"8538"	155554	5
"8539"	155555	5
"8540"	157222	2
"8541"	157452	2
"8542"	157522	2
"8543"	171111	1
"8544"	171115	1
"8545"	171121	1
"8546"	171125	2
"8547"	171131	1
"8548"	171135	3
"8549"	171151	1
"8550"	171155	99
"8551"	171311	1
"8552"	171315	3
"8553"	171321	2
"8554"	171325	2
"8555"	171331	3
"8556"	171335	3
"8557"	171351	3
"8558"	171355	3
"8559"	171511	1
"8560"	171513	3
"8561"	171515	99
"8562"	171521	2
"8563"	171525	2
"8564"	171531	3
"8565"	171535	3
"8566"	171551	99
"8567"	171555	99
"8568"	172131	2
"8569"	172535	2
"8570"	172555	2
"8571"	173111	1
"8572"	173155	3
"8573"	173311	3
"8574"	173331	3
"8575"	173351	3
"8576"	173355	3
"8577"	175111	1
"8578"	175115	99
"8579"	175121	2
"8580"	175125	2
"8581"	175131	3
"8582"	175135	3
"8583"	175151	99
"8584"	175155	99
"8585"	175232	2
"8586"	175311	3
"8587"	175312	2
"8588"	175315	3
"8589"	175321	2
"8590"	175325	2
"8591"	175355	3
"8592"	175511	99
"8593"	175515	99
"8594"	175521	2
"8595"	175525	2
"8596"	175531	3
"8597"	175532	2
"8598"	175535	3
"8599"	175551	99
"8600"	175552	2
"8601"	175553	3
"8602"	175555	5
"8603"	211111	1
"8604"	211112	1
"8605"	211115	1
"8606"	211121	1
"8607"	211122	2
"8608"	211131	1
"8609"	211135	2
"8610"	211151	1
"8611"	211152	2
"8612"	211155	2
"8613"	211221	2
"8614"	211222	2
"8615"	211225	2
"8616"	211232	2
"8617"	211235	2
"8618"	211251	2
"8619"	211311	1
"8620"	211313	2
"8621"	211315	2
"8622"	211321	2
"8623"	211322	2
"8624"	211325	2
"8625"	211331	2
"8626"	211332	2
"8627"	211335	2
"8628"	211351	2
"8629"	211355	2
"8630"	211515	2
"8631"	211521	2
"8632"	211522	2
"8633"	211525	2
"8634"	211531	2
"8635"	211532	2
"8636"	211551	2
"8637"	211555	2
"8638"	212111	1
"8639"	212121	2
"8640"	212125	2
"8641"	212212	2
"8642"	212221	2
"8643"	212222	2
"8644"	212223	2
"8645"	212224	2
"8646"	212232	2
"8647"	212233	2
"8648"	212234	2
"8649"	212251	2
"8650"	212252	2
"8651"	212253	2
"8652"	212255	2
"8653"	212312	2
"8654"	212313	2
"8655"	212321	2
"8656"	212322	2
"8657"	212323	2
"8658"	212325	2
"8659"	212331	2
"8660"	212332	2
"8661"	212333	2
"8662"	212334	2
"8663"	212335	2
"8664"	212344	2
"8665"	212352	2
"8666"	212353	2
"8667"	212355	2
"8668"	212424	2
"8669"	212444	2
"8670"	212454	2
"8671"	212521	2
"8672"	212522	2
"8673"	212523	2
"8674"	212525	2
"8675"	212531	2
"8676"	212532	2
"8677"	212533	2
"8678"	212535	2
"8679"	212551	2
"8680"	212552	2
"8681"	212553	2
"8682"	212555	2
"8683"	213111	1
"8684"	213112	2
"8685"	213115	2
"8686"	213121	2
"8687"	213122	2
"8688"	213124	2
"8689"	213125	2
"8690"	213131	2
"8691"	213132	2
"8692"	213135	2
"8693"	213151	2
"8694"	213152	2
"8695"	213155	2
"8696"	213213	2
"8697"	213221	2
"8698"	213222	2
"8699"	213224	2
"8700"	213225	2
"8701"	213231	2
"8702"	213232	2
"8703"	213233	2
"8704"	213235	2
"8705"	213243	2
"8706"	213251	2
"8707"	213252	2
"8708"	213253	2
"8709"	213254	2
"8710"	213255	2
"8711"	213311	2
"8712"	213312	2
"8713"	213315	2
"8714"	213321	2
"8715"	213322	2
"8716"	213323	2
"8717"	213325	2
"8718"	213331	2
"8719"	213332	2
"8720"	213333	3
"8721"	213334	2
"8722"	213335	2
"8723"	213351	2
"8724"	213352	2
"8725"	213353	2
"8726"	213355	2
"8727"	213422	2
"8728"	213424	2
"8729"	213434	2
"8730"	213444	2
"8731"	213511	2
"8732"	213521	2
"8733"	213522	2
"8734"	213523	2
"8735"	213525	2
"8736"	213531	2
"8737"	213532	2
"8738"	213533	2
"8739"	213535	2
"8740"	213551	2
"8741"	213552	2
"8742"	213553	2
"8743"	213555	2
"8744"	214252	2
"8745"	214253	2
"8746"	214424	2
"8747"	214444	4
"8748"	214525	2
"8749"	214552	2
"8750"	214554	2
"8751"	215111	1
"8752"	215112	2
"8753"	215115	2
"8754"	215121	2
"8755"	215122	2
"8756"	215125	2
"8757"	215131	2
"8758"	215132	2
"8759"	215135	2
"8760"	215151	2
"8761"	215152	2
"8762"	215155	2
"8763"	215211	2
"8764"	215221	2
"8765"	215222	2
"8766"	215223	2
"8767"	215224	2
"8768"	215225	2
"8769"	215232	2
"8770"	215233	2
"8771"	215234	2
"8772"	215235	2
"8773"	215251	2
"8774"	215252	2
"8775"	215253	2
"8776"	215255	2
"8777"	215311	2
"8778"	215315	2
"8779"	215321	2
"8780"	215322	2
"8781"	215323	2
"8782"	215325	2
"8783"	215331	2
"8784"	215332	2
"8785"	215333	2
"8786"	215335	2
"8787"	215351	2
"8788"	215352	2
"8789"	215355	2
"8790"	215424	2
"8791"	215433	2
"8792"	215512	2
"8793"	215513	2
"8794"	215515	2
"8795"	215521	2
"8796"	215522	2
"8797"	215523	2
"8798"	215524	2
"8799"	215525	2
"8800"	215531	2
"8801"	215532	2
"8802"	215533	2
"8803"	215535	2
"8804"	215543	2
"8805"	215551	2
"8806"	215552	2
"8807"	215553	2
"8808"	215555	5
"8809"	217222	2
"8810"	217223	2
"8811"	217553	2
"8812"	221121	2
"8813"	221213	2
"8814"	221221	2
"8815"	221222	2
"8816"	221223	2
"8817"	221224	2
"8818"	221225	2
"8819"	221232	2
"8820"	221233	2
"8821"	221235	2
"8822"	221252	2
"8823"	221253	2
"8824"	221255	2
"8825"	221321	2
"8826"	221322	2
"8827"	221323	2
"8828"	221324	2
"8829"	221325	2
"8830"	221332	2
"8831"	221333	2
"8832"	221335	2
"8833"	221351	2
"8834"	221352	2
"8835"	221353	2
"8836"	221355	2
"8837"	221424	2
"8838"	221515	2
"8839"	221522	2
"8840"	221523	2
"8841"	221525	2
"8842"	221532	2
"8843"	221533	2
"8844"	221535	2
"8845"	221551	2
"8846"	221552	2
"8847"	221553	2
"8848"	221555	2
"8849"	222111	2
"8850"	222121	2
"8851"	222122	2
"8852"	222123	2
"8853"	222124	2
"8854"	222125	2
"8855"	222132	2
"8856"	222133	2
"8857"	222134	2
"8858"	222135	2
"8859"	222144	2
"8860"	222151	2
"8861"	222152	2
"8862"	222153	2
"8863"	222155	2
"8864"	222212	2
"8865"	222213	2
"8866"	222214	2
"8867"	222215	2
"8868"	222221	2
"8869"	222222	2
"8870"	222223	2
"8871"	222224	2
"8872"	222225	2
"8873"	222227	2
"8874"	222231	2
"8875"	222232	2
"8876"	222233	2
"8877"	222234	2
"8878"	222235	2
"8879"	222237	2
"8880"	222242	2
"8881"	222243	2
"8882"	222244	2
"8883"	222245	2
"8884"	222247	2
"8885"	222251	2
"8886"	222252	2
"8887"	222253	2
"8888"	222254	2
"8889"	222255	2
"8890"	222257	2
"8891"	222272	2
"8892"	222273	2
"8893"	222274	2
"8894"	222275	2
"8895"	222277	2
"8896"	222311	2
"8897"	222312	2
"8898"	222313	2
"8899"	222314	2
"8900"	222315	2
"8901"	222321	2
"8902"	222322	2
"8903"	222323	2
"8904"	222324	2
"8905"	222325	2
"8906"	222327	2
"8907"	222331	2
"8908"	222332	2
"8909"	222333	2
"8910"	222334	2
"8911"	222335	2
"8912"	222337	2
"8913"	222342	2
"8914"	222343	2
"8915"	222344	2
"8916"	222345	2
"8917"	222347	2
"8918"	222351	2
"8919"	222352	2
"8920"	222353	2
"8921"	222354	2
"8922"	222355	2
"8923"	222357	2
"8924"	222372	2
"8925"	222373	2
"8926"	222374	2
"8927"	222375	2
"8928"	222377	2
"8929"	222412	2
"8930"	222413	2
"8931"	222414	2
"8932"	222422	2
"8933"	222423	2
"8934"	222424	2
"8935"	222425	2
"8936"	222427	2
"8937"	222432	2
"8938"	222433	2
"8939"	222434	2
"8940"	222435	2
"8941"	222437	2
"8942"	222442	2
"8943"	222443	2
"8944"	222444	2
"8945"	222445	2
"8946"	222447	2
"8947"	222452	2
"8948"	222453	2
"8949"	222454	2
"8950"	222455	2
"8951"	222472	2
"8952"	222473	2
"8953"	222474	2
"8954"	222475	2
"8955"	222477	2
"8956"	222512	2
"8957"	222513	2
"8958"	222514	2
"8959"	222515	2
"8960"	222522	2
"8961"	222523	2
"8962"	222524	2
"8963"	222525	2
"8964"	222527	2
"8965"	222531	2
"8966"	222532	2
"8967"	222533	2
"8968"	222534	2
"8969"	222535	2
"8970"	222537	2
"8971"	222542	2
"8972"	222543	2
"8973"	222544	2
"8974"	222545	2
"8975"	222547	2
"8976"	222551	2
"8977"	222552	2
"8978"	222553	2
"8979"	222554	2
"8980"	222555	2
"8981"	222557	2
"8982"	222572	2
"8983"	222573	2
"8984"	222574	2
"8985"	222575	2
"8986"	222577	2
"8987"	222722	2
"8988"	222723	2
"8989"	222724	2
"8990"	222725	2
"8991"	222727	2
"8992"	222732	2
"8993"	222733	2
"8994"	222734	2
"8995"	222735	2
"8996"	222737	2
"8997"	222742	2
"8998"	222743	2
"8999"	222744	2
"9000"	222745	2
"9001"	222752	2
"9002"	222753	2
"9003"	222755	2
"9004"	222772	2
"9005"	222773	2
"9006"	222774	2
"9007"	222775	2
"9008"	222777	2
"9009"	223122	2
"9010"	223123	2
"9011"	223124	2
"9012"	223125	2
"9013"	223131	2
"9014"	223132	2
"9015"	223133	2
"9016"	223134	2
"9017"	223135	2
"9018"	223144	2
"9019"	223152	2
"9020"	223153	2
"9021"	223154	2
"9022"	223155	2
"9023"	223212	2
"9024"	223213	2
"9025"	223214	2
"9026"	223215	2
"9027"	223221	2
"9028"	223222	2
"9029"	223223	2
"9030"	223224	2
"9031"	223225	2
"9032"	223227	2
"9033"	223232	2
"9034"	223233	2
"9035"	223234	2
"9036"	223235	2
"9037"	223237	2
"9038"	223242	2
"9039"	223243	2
"9040"	223244	2
"9041"	223245	2
"9042"	223247	2
"9043"	223252	2
"9044"	223253	2
"9045"	223254	2
"9046"	223255	2
"9047"	223257	2
"9048"	223272	2
"9049"	223273	2
"9050"	223274	2
"9051"	223275	2
"9052"	223277	2
"9053"	223312	2
"9054"	223313	2
"9055"	223315	2
"9056"	223321	2
"9057"	223322	2
"9058"	223323	2
"9059"	223324	2
"9060"	223325	2
"9061"	223327	2
"9062"	223331	2
"9063"	223332	2
